0,0,730.371236,-1802.871967,-320.900322,559619.305456,3415326.195752,107460.324452
0,50,767.801812,-1895.958784,-336.670564,589532.012970,3594687.323153,113356.853456
0,100,770.893014,-1861.487869,-334.083601,594282.029440,3465221.851793,111621.169726
0,150,766.537562,-1811.977492,-332.512423,587591.874123,3283396.897278,110572.006293
0,200,763.365975,-1767.385267,-337.649810,582739.079499,3123771.121393,114016.529695
0,250,760.976323,-1718.941830,-338.614440,579094.840053,2954912.929675,114671.634550
0,300,755.605086,-1674.232681,-338.453669,570948.954439,2803168.256981,114565.352025
0,350,750.591932,-1627.133879,-340.624087,563399.135547,2647690.198595,116041.894933
0,400,750.460392,-1577.594271,-338.665595,563195.516738,2488920.387523,114704.511126
0,450,744.424145,-1532.994738,-339.089448,554177.119612,2350193.227457,115002.943415
0,500,742.524116,-1484.916691,-343.247588,551353.205279,2205084.277509,117827.546660
0,550,740.251388,-1433.835136,-341.311020,547981.232293,2055996.244972,116501.949118
0,600,737.364806,-1385.669395,-345.732242,543721.654754,1920212.342248,119545.769415
0,650,735.355159,-1337.211342,-342.845659,540758.698808,1788240.289592,117555.385940
0,700,733.199357,-1292.414499,-342.736042,537593.128049,1670459.001485,117482.710559
0,750,729.121602,-1240.543701,-342.297574,531635.754788,1539074.667436,117177.970188
0,800,725.138848,-1191.924876,-346.916106,525840.839730,1420862.574521,120364.371715
0,850,722.332651,-1139.498685,-343.101432,521776.341699,1298570.918304,117730.494484
0,900,717.553347,-1096.273020,-343.408360,514895.303361,1201910.197355,117958.685547
0,950,714.125987,-1050.657702,-343.912599,509984.803569,1104007.454004,118285.376034
0,1000,708.937445,-1002.126571,-346.068401,502601.560328,1004394.646961,119781.819412
0,1050,705.342005,-952.513885,-346.543408,497515.823822,907408.748995,120108.042080
0,1100,703.639287,-904.033908,-341.179480,495121.840608,817411.055194,116417.237541
0,1150,701.023093,-854.647764,-342.224496,491438.224249,730554.442141,117129.436624
0,1200,696.682257,-804.918153,-343.094125,485384.206819,648029.226477,117725.349542
0,1250,694.241450,-757.760889,-343.876060,481982.978049,574333.082178,118262.770116
0,1300,691.574101,-708.703595,-343.978369,478279.359752,502377.297665,118331.300278
0,1350,693.306051,-660.698626,-344.212219,480686.604249,436642.405296,118493.633516
0,1400,685.325928,-614.016369,-346.258404,469682.511451,377135.716081,119912.135878
0,1450,681.701257,-566.223327,-342.787197,464726.048964,320716.650200,117516.007959
0,1500,681.598948,-519.044139,-345.410699,464591.084213,269521.101035,119318.355915
0,1550,677.681964,-470.805320,-347.223034,459261.346921,221763.258784,120586.273922
0,1600,675.021923,-421.674949,-348.092663,455663.800737,177909.021099,121187.371302
0,1650,670.527624,-373.969600,-346.185326,449615.519966,140001.588022,119854.053676
0,1700,667.655656,-324.042678,-345.732242,445775.729988,105095.883269,119547.399306
0,1750,664.695995,-275.138848,-341.639871,441828.247620,75839.470451,116738.190301
0,1800,659.675533,-227.966969,-345.761473,435182.751940,52069.276152,119574.654576
0,1850,657.066647,-181.620871,-343.517977,431751.547499,33086.297420,118017.561332
0,1900,655.385852,-131.745104,-343.788366,429547.771211,17474.056973,118200.028949
0,1950,651.761181,-85.055539,-347.983046,424807.763721,7335.360137,121101.742244
0,2000,647.719965,-38.146741,-344.446068,419553.329287,1554.911157,118654.238599
0,2050,642.122186,14.118679,-343.971061,412338.330040,329.464291,118329.286947
0,2100,640.032154,60.800935,-345.286466,409649.886728,3816.397953,119236.802652
0,2150,639.301374,111.933645,-344.117217,408720.334393,12660.323110,118436.077878
0,2200,629.866998,158.330897,-347.785735,396744.221323,25183.254792,120964.907285
0,2250,629.954692,207.198188,-349.451915,396851.418124,43045.737288,122134.316255
0,2300,626.921953,255.342005,-353.376206,393040.246287,65327.503082,124895.560982
0,2350,624.817305,307.212803,-354.560070,390402.453474,94528.608571,125721.116484
0,2400,621.455715,351.761181,-349.678457,386217.747289,123866.812834,122285.444263
0,2450,618.868752,400.168080,-351.724642,383008.770818,160259.567200,123730.044096
0,2500,617.480269,451.454253,-351.622333,381298.193381,203958.128992,123648.158660
0,2550,614.410991,502.645425,-352.813505,377508.785814,252783.758790,124486.647545
0,2600,610.990938,550.285004,-354.370067,373321.631589,302923.494654,125585.976568
0,2650,608.557439,597.449576,-353.763519,370354.768606,357067.547571,125169.774552
0,2700,601.914645,643.152587,-351.198480,362311.429372,413770.312642,123358.151387
0,2750,598.779597,694.182987,-349.013446,358550.863175,482010.511020,121823.927876
0,2800,597.822274,743.810289,-350.686934,357404.978672,553376.377749,122990.379332
0,2850,593.006431,788.965215,-353.295820,351665.428619,622597.680420,124837.988255
0,2900,592.348728,837.722888,-351.636948,350889.376498,701902.607577,123665.081322
0,2950,591.990646,886.992108,-354.128910,350462.233069,786884.216517,125422.755756
0,3000,588.015200,931.715873,-353.485823,345767.657438,868269.654961,124964.927450
0,3050,582.819351,982.242034,-354.625840,339690.038640,964934.984676,125770.873000
0,3100,580.773166,1027.681964,-355.451622,337305.825156,1056270.137050,126356.861317
0,3150,578.273897,1077.769658,-355.992400,334406.042950,1161724.764960,126743.371772
0,3200,575.292312,1125.021923,-356.277404,330970.543758,1265781.579222,126946.491788
0,3250,573.728442,1172.011108,-358.857059,329178.884080,1373714.984165,128797.715094
0,3300,568.459515,1224.473838,-356.489331,323154.835913,1499450.730144,127105.346288
0,3350,566.208711,1273.070740,-356.832797,320603.749850,1620831.425030,127344.086779
0,3400,563.183280,1320.235311,-357.746273,317182.641971,1743127.626997,127996.069636
0,3450,560.040924,1367.823736,-358.601286,313653.188036,1871055.352317,128611.212270
0,3500,556.467407,1416.106402,-359.682841,309664.652937,2005482.765415,129391.500397
0,3550,555.882783,1464.220988,-360.939784,309015.048695,2144039.290056,130287.980697
0,3600,552.645425,1511.780181,-359.682841,305423.420743,2285580.607543,129380.719196
0,3650,550.138848,1556.635487,-360.391698,302659.510088,2423260.862098,129902.840589
0,3700,545.476469,1606.255481,-359.047062,297554.528912,2580170.586934,128926.420895
0,3750,543.941830,1655.188541,-357.147033,295882.259239,2739771.955051,127561.258458
0,3800,540.302543,1703.376206,-361.546331,291937.661755,2901597.119550,130723.638862
0,3850,541.142941,1751.878106,-363.417129,292845.763836,3069201.996054,132084.296136
0,3900,538.731365,1795.695703,-360.567086,290242.933560,3224610.675154,130030.367229
0,3950,534.463607,1804.223911,-363.344051,285666.115908,3255241.975278,132031.541519
0,4000,534.405145,1804.172757,-361.853259,285596.788958,3255046.319007,130948.706858
0,4050,537.518270,1806.430868,-360.077463,288936.536896,3263202.453919,129668.985497
1,0,614.710611,80.078924,586.173633,378184.471507,163631.920423,377350.368159
1,50,617.472961,-10.114002,628.705057,381287.404703,107.538587,395276.654561
1,100,618.276820,-8.637825,630.005846,382275.887295,82.771943,396923.642776
1,150,621.850336,-8.097048,607.095878,386704.123242,72.890065,368602.262613
1,200,619.307220,-7.329728,584.814382,383548.429021,59.181256,342054.668873
1,250,621.126863,-6.145864,561.597486,385804.852049,45.947742,315454.391010
1,300,624.758842,-4.545455,535.501315,390334.517165,27.176233,286822.223006
1,350,626.498100,-4.983923,511.268635,392507.319126,29.506784,261443.300194
1,400,627.082724,-5.619702,485.106694,393241.782340,40.336049,235364.979240
1,450,627.090032,-4.465069,458.520900,393254.117599,29.888088,210302.103494
1,500,625.504239,-0.204619,435.742473,391264.778705,4.812769,189917.056950
1,550,625.942707,-1.271558,412.313651,391813.034953,13.692788,170045.016803
1,600,624.532300,-0.862321,386.115171,390051.874306,6.765220,149127.152043
1,650,627.075417,-6.971646,362.898275,393229.073254,55.693974,131721.434045
1,700,625.891552,-2.842736,338.139433,391748.280455,16.150441,114380.511134
1,750,628.164279,-3.449284,310.830167,394600.307727,21.444914,96660.341781
1,800,626.454253,-4.655072,283.520900,392451.178695,27.660073,80423.000988
1,850,628.463899,-0.898860,259.054370,394973.946747,5.540132,67166.081387
1,900,631.007015,3.288512,236.845951,398177.719531,16.798765,56137.874543
1,950,634.032447,1.330020,209.266296,402066.879380,14.438308,43873.814527
1,1000,634.507454,1.644256,186.575563,402606.248132,17.024130,34852.145871
1,1050,631.927799,1.461561,158.352821,399341.653521,14.916808,25135.991175
1,1100,633.623210,4.019293,133.053201,401486.053094,22.797104,17742.045772
1,1150,635.903245,5.057001,105.320082,404385.228630,35.556390,11134.272549
1,1200,634.215142,4.421222,79.508916,402238.224010,31.699552,6362.884862
1,1250,636.962876,3.515054,55.568547,405798.767623,19.811820,3136.596948
1,1300,637.306343,6.102017,30.926630,406166.137013,49.831282,1006.874933
1,1350,637.057878,5.955861,5.261619,405850.510769,42.557656,57.896355
1,1400,637.795966,7.570886,-22.807659,406794.865627,65.960361,550.547280
1,1450,638.395206,8.732827,-45.695703,407555.360092,86.395939,2122.007271
1,1500,639.155218,10.209003,-71.397252,408530.724523,110.100911,5136.297287
1,1550,639.381760,10.238234,-101.783104,408820.598286,109.543373,10395.703635
1,1600,640.141771,10.296697,-126.308097,409790.094684,118.070926,15999.762374
1,1650,640.309851,10.998246,-153.916983,410009.393979,130.121007,23729.407521
1,1700,641.004092,13.154049,-176.015785,410899.810787,177.551244,31009.117474
1,1750,641.018708,14.476761,-200.358082,410908.902286,213.687602,40193.879841
1,1800,641.902952,15.214849,-225.635779,412050.119279,235.219030,50958.740831
1,1850,643.145279,12.854429,-251.410406,413646.897043,170.853313,63271.209445
1,1900,643.086817,15.689857,-279.450453,413567.854836,250.831159,78130.111565
1,1950,641.661795,16.749488,-303.434668,411733.263675,284.504523,92121.816939
1,2000,643.839521,16.888337,-331.657410,414537.988878,291.469474,110055.182577
1,2050,645.644548,18.357205,-361.100555,416865.022689,343.599265,130449.470151
1,2100,646.645718,19.212219,-381.613563,418157.887845,375.010435,145668.753211
1,2150,646.484946,20.016077,-407.117802,417949.492581,406.503848,165790.576730
1,2200,647.946507,19.497223,-433.469746,419844.512516,386.830879,187928.418718
1,2250,647.325343,20.995323,-459.543993,419044.198953,445.819880,211220.039389
1,2300,648.823443,20.330313,-480.824320,420984.064372,419.934956,231230.814609
1,2350,648.867290,22.391114,-506.745104,421038.899609,507.553848,256824.875477
1,2400,650.051155,21.126863,-533.915522,422580.968169,455.622720,285116.608938
1,2450,651.636948,21.908799,-559.514762,424638.687693,484.064628,313097.871778
1,2500,650.285004,24.503069,-582.592809,422882.139016,606.343790,339443.947621
1,2550,651.066939,21.901491,-606.745104,423900.001290,487.594633,368182.319111
1,2600,651.790412,21.923414,-627.426191,424840.094509,485.021628,393696.851795
1,2650,653.843905,22.909968,-652.762350,427526.763740,532.323696,426130.716696
1,2700,654.435837,26.045016,-680.086232,428293.063221,682.110195,462548.736500
1,2750,653.076586,27.301958,-704.998538,426515.886710,748.867344,497063.817621
1,2800,654.450453,27.923122,-731.321251,428313.461416,784.790085,534862.573538
1,2850,653.135048,28.990061,-756.372406,426594.589268,847.360359,572145.976486
1,2900,653.580824,26.541947,-781.745104,427178.291894,710.138756,611157.516110
1,2950,657.468576,27.513885,-806.489331,432273.502272,762.435166,650469.782259
1,3000,652.038878,27.448115,-833.360129,425162.182638,763.895232,694531.069428
1,3050,653.821982,28.493131,-858.564747,427491.172104,816.462935,737174.994944
1,3100,654.647764,28.040047,-880.327390,428575.419835,790.414595,775021.970410
1,3150,653.405437,30.342005,-904.428530,426947.868543,927.112840,818029.719289
1,3200,657.249342,31.072786,-927.937738,431984.960405,974.522784,861114.966999
1,3250,660.450161,32.994738,-955.605086,436203.315389,1094.511982,913239.303754
1,3300,661.458638,32.914353,-973.976907,437537.860239,1087.897361,948671.050823
1,3350,662.174803,31.299328,-1001.761181,438480.639679,983.062085,1003583.068357
1,3400,663.599825,34.288220,-1026.271558,440379.420325,1183.723381,1053276.890350
1,3450,661.444022,33.360129,-1050.591932,437522.738359,1120.156587,1103780.368404
1,3500,665.010231,33.827828,-1077.864659,442246.028258,1148.969119,1161833.321428
1,3550,665.214849,36.027477,-1102.681964,442524.528035,1305.779314,1215949.106534
1,3600,664.688688,35.179772,-1127.959661,441821.697084,1241.882484,1272356.014458
1,3650,668.620286,36.487869,-1154.165449,447062.375713,1337.976591,1332139.045928
1,3700,668.408360,35.815551,-1176.790412,446776.473073,1287.441445,1384878.500750
1,3750,668.707980,36.487869,-1206.292020,447178.525162,1341.332499,1455173.604261
1,3800,668.108740,36.531716,-1230.999708,446378.565134,1342.776544,1515403.207539
1,3850,667.787197,36.370944,-1253.325051,445948.983277,1329.233287,1570871.268694
1,3900,669.541070,37.861736,-1272.931891,448292.951500,1439.140876,1620380.078903
1,3950,668.700672,37.123648,-1276.446945,447167.080683,1384.407106,1629326.048442
1,4000,668.130664,38.599825,-1277.404268,446408.592073,1501.109821,1631777.921603
1,4050,668.751827,40.156387,-1278.135048,447239.294654,1615.833383,1633642.672145
2,0,-846.872260,19.964923,-444.131833,838156.218863,424.459344,234010.782782
2,50,-927.338498,20.081847,-398.852675,859962.892971,410.386319,159101.302579
2,100,-921.441099,19.197603,-400.752704,849074.299162,372.863594,160615.754858
2,150,-881.043555,19.818766,-395.191464,776341.668945,399.844368,156193.517249
2,200,-842.648348,19.066063,-396.126863,710106.732400,368.287938,156924.562606
2,250,-801.805028,20.111079,-396.550716,642985.407846,410.228244,157264.263378
2,300,-764.096755,17.882198,-393.291435,583940.693223,324.468880,154692.368977
2,350,-721.930722,18.422976,-394.913768,521255.072633,342.705281,155977.337816
2,400,-684.909383,17.626425,-394.241450,469207.641926,313.831869,155434.110090
2,450,-642.217188,19.972230,-392.633733,412524.369318,402.408828,154171.622203
2,500,-602.448115,22.098802,-389.432914,363072.386316,491.032783,151669.499073
2,550,-564.418299,20.038001,-390.441391,318693.794950,406.782617,152454.337222
2,600,-522.858813,21.046478,-388.183280,273467.794092,446.598511,150702.550046
2,650,-486.166326,19.175680,-384.777843,236417.169611,375.475050,148064.827726
2,700,-442.655656,19.826074,-384.945922,196058.187001,401.043822,148192.017921
2,750,-402.133879,20.936861,-386.802105,161803.610641,444.862880,149630.724087
2,800,-361.159018,21.711488,-383.067816,130510.617743,477.535454,146755.993703
2,850,-322.610348,21.302251,-378.895060,104166.268985,463.915295,143574.371834
2,900,-281.949722,19.029524,-377.733119,79627.677495,370.542656,142696.502832
2,950,-239.695995,20.147618,-376.439638,57570.116688,416.353684,141779.059322
2,1000,-201.651564,20.995323,-374.196141,40751.502084,447.468996,140038.995395
2,1050,-162.744811,21.711488,-377.696580,26567.360699,477.334655,142667.249183
2,1100,-123.757673,24.641918,-377.294651,15445.444770,611.290069,142364.462331
2,1150,-83.206665,21.821105,-375.665010,7017.863684,482.622720,141135.788796
2,1200,-43.824905,21.638410,-373.421514,1996.270734,476.296481,139459.260687
2,1250,-2.141187,21.748027,-372.244958,85.883261,478.651597,138583.025847
2,1300,43.627594,21.587255,-373.194972,1976.268796,470.908016,139283.105424
2,1350,81.635487,20.549547,-372.632271,6752.824923,428.421922,138867.798459
2,1400,124.349605,21.061093,-369.307220,15574.856572,451.332242,136401.277646
2,1450,166.332944,20.688395,-367.867583,27749.303590,433.549775,135342.008039
2,1500,204.852382,20.790704,-368.824905,42056.281674,440.438892,136048.740686
2,1550,243.598363,21.631102,-364.060216,59422.970953,479.151459,132559.662319
2,1600,282.300497,19.709149,-365.609471,79781.771562,393.052446,133682.274423
2,1650,324.239988,16.610640,-362.496346,105204.482459,281.662362,131425.645255
2,1700,364.199065,20.454545,-363.943291,132713.127287,427.171200,132468.841324
2,1750,403.990061,21.587255,-360.771704,163295.086378,470.905880,130166.393651
2,1800,442.144110,22.632271,-357.505115,195579.244886,520.130492,127822.900725
2,1850,484.470915,21.404560,-358.235896,234788.657048,462.308902,128347.195661
2,1900,524.503069,21.039170,-356.986261,275178.481542,453.093506,127449.327925
2,1950,564.966384,22.544578,-357.972815,319259.135140,516.742542,128160.040240
2,2000,604.735457,21.433791,-356.408945,365768.625546,470.539528,127038.959763
2,2050,643.276820,23.092663,-354.793920,413893.647068,540.275553,125888.452609
2,2100,685.501315,19.767612,-355.276235,470002.694125,393.678341,126235.380011
2,2150,722.690734,20.169541,-353.405437,522347.302128,415.891205,124918.537523
2,2200,762.781350,20.703011,-348.194972,581917.048662,436.907819,121247.350413
2,2250,803.310436,19.950307,-349.780766,645396.498500,407.681940,122365.334526
2,2300,843.510669,20.111079,-349.137679,711606.748507,411.546255,121912.833804
2,2350,881.686641,21.178018,-347.098802,777450.872369,453.248378,120487.281045
2,2400,921.894183,17.611809,-349.042678,849998.006962,315.596338,121835.980093
2,2450,965.331774,16.274481,-348.874598,931962.361965,270.759399,121734.718613
2,2500,1003.230050,16.881029,-343.466823,1006574.230164,293.222194,117986.816643
2,2550,1044.789535,18.232973,-340.879860,1091683.480029,341.808094,116207.717589
2,2600,1082.921660,15.653318,-339.111371,1172799.371345,253.109374,115008.579675
2,2650,1124.758842,16.435253,-342.341421,1265164.985067,275.858414,117211.262248
2,2700,1165.529085,15.602163,-336.750950,1358535.290566,252.183348,113415.457949
2,2750,1206.050862,16.420637,-336.487869,1454643.641022,274.504088,113233.051212
2,2800,1244.453376,14.418299,-337.021339,1548728.067080,218.188492,113595.941073
2,2850,1285.983631,12.964046,-336.663256,1653843.826253,172.774789,113351.584617
2,2900,1327.199649,14.315989,-338.570593,1761550.052673,212.309778,114644.757380
2,2950,1366.917568,16.742181,-332.863198,1868557.811251,286.293557,110820.719449
2,3000,1406.313943,16.522947,-329.377375,1977810.563330,281.247947,108501.771005
2,3050,1447.449576,19.555685,-329.852382,2095182.897413,388.823916,108821.879982
2,3100,1487.605963,17.166033,-331.313943,2213063.637671,300.466982,109779.251534
2,3150,1529.282374,15.529085,-332.760889,2338788.427283,246.018389,110750.382095
2,3200,1566.522947,17.955276,-324.583455,2454088.639848,328.219978,105369.965465
2,3250,1606.474715,17.648348,-324.978077,2580841.125548,316.392058,105628.287070
2,3300,1648.246127,16.829874,-327.360421,2716803.541856,289.416624,107178.295739
2,3350,1686.772873,15.843321,-324.751535,2845281.640359,253.436206,105482.260213
2,3400,1725.971938,15.762935,-317.399883,2979062.158935,257.814267,100762.614604
2,3450,1762.788658,16.406022,-315.426776,3107519.075272,275.719563,99507.913022
2,3500,1802.901198,14.279450,-313.066355,3250540.695308,210.736496,98025.217972
2,3550,1841.230634,14.272143,-311.334405,3390207.853534,211.000312,96943.219618
2,3600,1880.327390,15.901783,-313.475592,3535794.311166,256.354201,98282.706474
2,3650,1923.275358,14.023677,-310.786320,3699055.057697,207.650812,96600.849713
2,3700,1960.114002,11.977492,-314.009062,3842128.804320,154.661217,98621.402183
2,3750,2004.114294,11.875183,-312.182110,4016574.294463,150.252182,97468.490780
2,3800,2044.745688,12.927507,-310.209003,4181074.141129,170.462396,96238.327272
2,3850,2081.840105,10.325928,-306.533177,4334151.946670,115.437040,93976.602293
2,3900,2109.945922,9.587840,-307.424730,4451907.152258,109.454723,94521.566718
2,3950,2112.079801,7.329728,-310.172464,4460885.011468,63.991889,96220.625979
2,4000,2111.465946,9.514762,-312.985969,4458293.368264,99.790733,97978.112431
2,4050,2109.931307,10.055539,-309.741304,4451815.797222,109.159933,95960.395714
